172.23.0.1 | http | i@R2Q97Xx733x62x2 | - | 2019-10-10 12:13:57,555 | "GET /rest/api/latest/profile/recent/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx733x61x1 | bitbucket | 2019-10-10 12:13:57,567 | "GET /rest/api/latest/users/bitbucket/settings HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 32 | - | 34 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx733x60x0 | bitbucket | 2019-10-10 12:13:57,576 | "GET /rest/api/latest/inbox/pull-requests/count HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 11 | - | 44 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx733x62x2 | bitbucket | 2019-10-10 12:13:57,580 | "GET /rest/api/latest/profile/recent/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 61 | - | 24 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx733x63x0 | - | 2019-10-10 12:13:57,790 | "GET /plugins/servlet/opensearch-descriptor HTTP/1.1" | "" "com.apple.Safari.SearchHelper/12607.3.10 CFNetwork/811.11 Darwin/16.7.0 (x86_64)" | - | - | - | - | - | - | 
172.23.0.1 | http | o@R2Q97Xx733x63x0 | - | 2019-10-10 12:13:57,796 | "GET /plugins/servlet/opensearch-descriptor HTTP/1.1" | "" "com.apple.Safari.SearchHelper/12607.3.10 CFNetwork/811.11 Darwin/16.7.0 (x86_64)" | 200 | 0 | 504 | - | 5 | - | 
172.23.0.1 | http | i@R2Q97Xx733x64x0 | - | 2019-10-10 12:13:58,069 | "POST /rest/analytics/1.0/publish/bulk HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx733x64x0 | bitbucket | 2019-10-10 12:13:58,083 | "POST /rest/analytics/1.0/publish/bulk HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 85 | 0 | - | 13 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x65x0 | - | 2019-10-10 12:14:02,622 | "GET /projects HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x65x0 | bitbucket | 2019-10-10 12:14:02,740 | "GET /projects HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 14006 | - | 117 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x66x0 | - | 2019-10-10 12:14:02,807 | "GET /s/74fa1b3d8d50187b4025c3b9a6ca1194-CDN/364032122/bdc7899/1/15ea7b1278b124a12fa9a9832d4406fd/_/download/contextbatch/css/bitbucket.page.project.create,atl.general,bitbucket.layout.base,bitbucket.layout.focused,-_super/batch.css HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x67x1 | - | 2019-10-10 12:14:02,812 | "GET /s/a1f4087e917e66dc314f4bb4d98fb4f7-CDN/364032122/bdc7899/1/15ea7b1278b124a12fa9a9832d4406fd/_/download/contextbatch/js/bitbucket.page.project.create,atl.general,bitbucket.layout.base,bitbucket.layout.focused,-_super/batch.js HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x66x0 | - | 2019-10-10 12:14:02,857 | "GET /s/74fa1b3d8d50187b4025c3b9a6ca1194-CDN/364032122/bdc7899/1/15ea7b1278b124a12fa9a9832d4406fd/_/download/contextbatch/css/bitbucket.page.project.create,atl.general,bitbucket.layout.base,bitbucket.layout.focused,-_super/batch.css HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 73641 | - | 50 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x67x1 | - | 2019-10-10 12:14:03,478 | "GET /s/a1f4087e917e66dc314f4bb4d98fb4f7-CDN/364032122/bdc7899/1/15ea7b1278b124a12fa9a9832d4406fd/_/download/contextbatch/js/bitbucket.page.project.create,atl.general,bitbucket.layout.base,bitbucket.layout.focused,-_super/batch.js HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 595238 | - | 666 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x68x0 | - | 2019-10-10 12:14:03,589 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:project-avatar-picker/default-project-avatar-128.png HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x68x0 | - | 2019-10-10 12:14:03,603 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:project-avatar-picker/default-project-avatar-128.png HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 4821 | - | 14 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x69x0 | - | 2019-10-10 12:14:03,622 | "GET /rest/api/latest/users/bitbucket/settings HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x70x1 | - | 2019-10-10 12:14:03,634 | "GET /rest/api/latest/inbox/pull-requests/count HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x71x2 | - | 2019-10-10 12:14:03,644 | "GET /rest/api/latest/profile/recent/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x71x2 | bitbucket | 2019-10-10 12:14:03,676 | "GET /rest/api/latest/profile/recent/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 61 | - | 32 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x70x1 | bitbucket | 2019-10-10 12:14:03,713 | "GET /rest/api/latest/inbox/pull-requests/count HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 11 | - | 78 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x69x0 | bitbucket | 2019-10-10 12:14:03,717 | "GET /rest/api/latest/users/bitbucket/settings HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 32 | - | 95 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x72x0 | - | 2019-10-10 12:14:03,891 | "GET /plugins/servlet/opensearch-descriptor HTTP/1.1" | "" "com.apple.Safari.SearchHelper/12607.3.10 CFNetwork/811.11 Darwin/16.7.0 (x86_64)" | - | - | - | - | - | - | 
172.23.0.1 | http | o@R2Q97Xx734x72x0 | - | 2019-10-10 12:14:03,897 | "GET /plugins/servlet/opensearch-descriptor HTTP/1.1" | "" "com.apple.Safari.SearchHelper/12607.3.10 CFNetwork/811.11 Darwin/16.7.0 (x86_64)" | 200 | 0 | 504 | - | 6 | - | 
172.23.0.1 | http | i@R2Q97Xx734x73x0 | - | 2019-10-10 12:14:04,181 | "POST /rest/analytics/1.0/publish/bulk HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x73x0 | bitbucket | 2019-10-10 12:14:04,200 | "POST /rest/analytics/1.0/publish/bulk HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 192 | 0 | - | 18 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x74x0 | - | 2019-10-10 12:14:16,110 | "POST /projects HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x74x0 | bitbucket | 2019-10-10 12:14:16,411 | "POST /projects HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 302 | 0 | 0 | - | 301 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x75x0 | - | 2019-10-10 12:14:16,422 | "GET /projects/IN HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x75x0 | bitbucket | 2019-10-10 12:14:16,769 | "GET /projects/IN HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 18174 | - | 346 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x76x0 | - | 2019-10-10 12:14:16,830 | "GET /s/4a7c1d7009a8c04af424946e9344165b-CDN/364032122/bdc7899/1/00fa498a769be20988c7061190e0fb70/_/download/contextbatch/css/bitbucket.page.project.overview,bitbucket.layout.project,bitbucket.layout.entity,bitbucket.layout.base,atl.general,-_super/batch.css HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x77x1 | - | 2019-10-10 12:14:16,834 | "GET /s/5e8c604e958e2dfeb3da1c8a2214e548-CDN/364032122/bdc7899/1/00fa498a769be20988c7061190e0fb70/_/download/contextbatch/js/bitbucket.page.project.overview,bitbucket.layout.project,bitbucket.layout.entity,bitbucket.layout.base,atl.general,-_super/batch.js HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x78x2 | - | 2019-10-10 12:14:16,838 | "GET /projects/IN/avatar.png HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x76x0 | - | 2019-10-10 12:14:16,890 | "GET /s/4a7c1d7009a8c04af424946e9344165b-CDN/364032122/bdc7899/1/00fa498a769be20988c7061190e0fb70/_/download/contextbatch/css/bitbucket.page.project.overview,bitbucket.layout.project,bitbucket.layout.entity,bitbucket.layout.base,atl.general,-_super/batch.css HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 78059 | - | 59 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x78x2 | bitbucket | 2019-10-10 12:14:16,903 | "GET /projects/IN/avatar.png HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 1770 | - | 65 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x77x1 | - | 2019-10-10 12:14:17,527 | "GET /s/5e8c604e958e2dfeb3da1c8a2214e548-CDN/364032122/bdc7899/1/00fa498a769be20988c7061190e0fb70/_/download/contextbatch/js/bitbucket.page.project.overview,bitbucket.layout.project,bitbucket.layout.entity,bitbucket.layout.base,atl.general,-_super/batch.js HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 579230 | - | 692 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x79x0 | - | 2019-10-10 12:14:17,584 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-add.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x80x1 | - | 2019-10-10 12:14:17,585 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-import.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x81x2 | - | 2019-10-10 12:14:17,587 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:icons/icons/icon-repository.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x80x1 | - | 2019-10-10 12:14:17,592 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-import.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 1818 | - | 7 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x82x2 | - | 2019-10-10 12:14:17,594 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-settings.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x79x0 | - | 2019-10-10 12:14:17,594 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-add.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 976 | - | 9 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x81x2 | - | 2019-10-10 12:14:17,596 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:icons/icons/icon-repository.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 1731 | - | 9 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x83x1 | - | 2019-10-10 12:14:17,600 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-toggle.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x83x1 | - | 2019-10-10 12:14:17,607 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-toggle.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 1708 | - | 7 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x82x2 | - | 2019-10-10 12:14:17,607 | "GET /s/364032122/bdc7899/1/1.0/_/download/resources/com.atlassian.bitbucket.server.bitbucket-webpack-INTERNAL:sidebar/icons/icon-settings.svg HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 2886 | - | 14 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x84x0 | - | 2019-10-10 12:14:17,655 | "GET /rest/api/latest/inbox/pull-requests/count HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x85x1 | - | 2019-10-10 12:14:17,660 | "GET /rest/api/latest/users/bitbucket/settings HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x86x2 | - | 2019-10-10 12:14:17,671 | "GET /rest/api/latest/profile/recent/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x84x0 | bitbucket | 2019-10-10 12:14:17,690 | "GET /rest/api/latest/inbox/pull-requests/count HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 11 | - | 35 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x85x1 | bitbucket | 2019-10-10 12:14:17,695 | "GET /rest/api/latest/users/bitbucket/settings HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 32 | - | 35 | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x86x2 | bitbucket | 2019-10-10 12:14:17,706 | "GET /rest/api/latest/profile/recent/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 61 | - | 34 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x87x0 | - | 2019-10-10 12:14:17,918 | "GET /plugins/servlet/opensearch-descriptor HTTP/1.1" | "" "com.apple.Safari.SearchHelper/12607.3.10 CFNetwork/811.11 Darwin/16.7.0 (x86_64)" | - | - | - | - | - | - | 
172.23.0.1 | http | o@R2Q97Xx734x87x0 | - | 2019-10-10 12:14:17,923 | "GET /plugins/servlet/opensearch-descriptor HTTP/1.1" | "" "com.apple.Safari.SearchHelper/12607.3.10 CFNetwork/811.11 Darwin/16.7.0 (x86_64)" | 200 | 0 | 504 | - | 4 | - | 
172.23.0.1 | http | i@R2Q97Xx734x88x0 | - | 2019-10-10 12:14:18,206 | "POST /rest/analytics/1.0/publish/bulk HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x88x0 | bitbucket | 2019-10-10 12:14:18,224 | "POST /rest/analytics/1.0/publish/bulk HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 213 | 0 | - | 18 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x89x0 | - | 2019-10-10 12:14:23,085 | "GET /projects/IN/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | o@R2Q97Xx734x89x0 | bitbucket | 2019-10-10 12:14:23,188 | "GET /projects/IN/repos HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | 200 | 0 | 13926 | - | 102 | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x90x0 | - | 2019-10-10 12:14:23,264 | "GET /s/abbd79102f516d4d0bd0765f7a6898a9-CDN/364032122/bdc7899/1/278d3cb73668b0ce7f514bd0a9449c47/_/download/contextbatch/css/bitbucket.page.repository.create,bitbucket.layout.focused,bitbucket.layout.base,atl.general,-_super/batch.css HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN/repos" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
172.23.0.1 | http | i@R2Q97Xx734x91x1 | - | 2019-10-10 12:14:23,272 | "GET /s/e7e8c0a93f3d4d8bdb840ab0c10e6a77-CDN/364032122/bdc7899/1/278d3cb73668b0ce7f514bd0a9449c47/_/download/contextbatch/js/bitbucket.page.repository.create,bitbucket.layout.focused,bitbucket.layout.base,atl.general,-_super/batch.js HTTP/1.1" | "http://vincents-macbook-pro-7.local:7990/projects/IN/repos" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Safari/605.1.15" | - | - | - | - | - | 1wd6zia | 
